well_id,n_rows,n_curves_in,families,vsh_method,phit_method,sw_method,rho_ma,no_deep_res,apparent_pay_frac,honeypot_score,is_honeypot,honeypot_flags,final_pay_frac,vetoed,violations
4e7b4589bb5941d2bb4a9aa9783ee247,916,13,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.607,0.0,False,,0.607,False,
4e833a953f0042b18ee1367ea10f9630,706,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3187,0.0,False,,0.3187,False,
4eba0de8fde14e248eb5151fadc6912a,649,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5208,0.0,False,,0.5208,False,
4ec72489709d4d5ebd41d6a840367871,333,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.7658,0.0,False,,0.7658,False,
4f21e76230644c8a84e6b8cd65df7d1c,336,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4315,0.0,False,,0.4315,False,
4f368356fa72492abb5119e83f97372b,651,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3825,0.0,False,,0.3825,False,
4f9ff3be3fed4df3af52078b74d232c6,929,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.4381,0.0,False,,0.4381,False,
4fd374b21c0145c7ae00d42c89595345,772,12,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.87,True,0.2578,1.0,False,fragile_resistivity_pay,0.2578,False,
4fdf95e035f04abb833353067d29d6be,261,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.023,0.0,False,,0.023,False,
4ff18413882b4f7b9e353d1e37f81fdf,720,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1583,0.0,False,,0.1583,False,
50aece47871b4721932e32d72c2cecf7,972,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4362,0.0,False,,0.4362,False,
51d67e83f6ca4d668fb9066d8e8d6009,394,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6751,0.0,False,,0.6751,False,
52783ab017664d4cbf39dd34d8546232,1006,19,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3072,0.0,False,,0.3072,False,
52f58fdc0c7c41bab346fb3e42a8b919,541,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2569,0.0,False,,0.2569,False,
539f2c800b114ba2b2fdf211c2eade04,228,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4474,0.0,False,,0.4474,False,
53bca4d0836c4e0faf50675eecd55a04,476,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2731,0.0,False,,0.2731,False,
5427837d8af9459c9c2dea9540763562,388,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2062,0.0,False,,0.2062,False,
542856545cc74971ab4a1b271a706d2a,439,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4214,0.0,False,,0.4214,False,
549df0e89dab4a2292bdf2c142fb9486,211,12,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.109,3.5,True,neg_porosity_pervasive|density_neutron_impossible|fragile_resistivity_pay,0.0,True,
54c1f8ba0cd2454ba58ed1093c7a8429,1035,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.171,0.0,False,,0.171,False,
552b4b4b5bff474293d9226c8af380c5,311,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3601,1.0,False,dead_primary_curve,0.3601,False,
55c41398e72049708f03c2100ba39915,538,11,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3234,0.0,False,,0.3234,False,
55de7429048a480d9192606fca60884e,382,12,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.5131,1.0,False,fragile_resistivity_pay,0.5131,False,
56a19b58cf5b4ae4882ef5d8ed75dd53,721,17,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3939,0.0,False,,0.3939,False,
56c5b84a2add4ec584d015e58a42ce39,423,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.156,0.0,False,,0.156,False,
57ae68e48f8c4a05985f35a415f1cb84,1211,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2849,0.0,False,,0.2849,False,
57d3bfec47da45c7b3898f32332bc647,846,12,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.253,0.0,False,,0.253,False,
580878ae7d3b4a9b860bded4c109178a,1142,12,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.0,1.0,False,density_neutron_impossible,0.0,False,
580a1915d0cd40358caf8aff73a84ca8,413,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6344,0.0,False,,0.6344,False,
5813ee6e470647cfaac17f00da75588a,1053,19,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3846,0.0,False,,0.3846,False,
584468aba38248759f0c1c655eba22ef,759,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3491,0.0,False,,0.3491,False,
597035d82cfe41faaebd924b13790157,311,18,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2958,0.0,False,,0.2958,False,
59b2f1d6ba034624a79f192c6be277a0,302,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.0662,0.0,False,,0.0662,False,
5a058a96ecea40979ba33cb5b6c1d4e1,913,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3593,0.0,False,,0.3593,False,
5a1f27572e304c3580f9a587c080e8f7,1101,10,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.2834,1.0,False,fragile_resistivity_pay,0.2834,False,
5a5bc1b1ec7a41f495f1872c851d19c0,296,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4122,1.0,False,dead_primary_curve,0.4122,False,
5ab9bd5da7a3447a836707fd8a167bea,437,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3204,0.0,False,,0.3204,False,
5aeab6677fec456396735cafe67cf3d4,692,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6301,0.0,False,,0.6301,False,
5ba3e39a59ee49929bd438421204be20,233,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.7296,0.0,False,,0.7296,False,
5ba66480b6fe4da2920b6226c07a8b3b,599,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2571,0.0,False,,0.2571,False,
5bbe373bfd6c45419636f78b11132a4d,1197,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3208,0.0,False,,0.3208,False,
5bc090d0b99144f388696d96f3ce4f90,707,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3579,0.0,False,,0.3579,False,
5c1b1ab940dd4d678a3e8172c959d169,908,11,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1685,0.0,False,,0.1685,False,
5c6831af3d334e87b4464fbac45ab7fe,392,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5561,0.0,False,,0.5561,False,
5ce87b43506346b6a94e20ba64e2ed93,1717,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2353,0.0,False,,0.2353,False,
5cf62d76879f4c5d8dab9ecf3507fc84,47,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.0,1.0,False,dead_primary_curve,0.0,False,
5d3fc580b44b4ae5a5d7801c5d8888ca,961,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2466,0.0,False,,0.2466,False,
5de167660cc24edca73994c434f21321,561,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.7041,1.0,False,density_neutron_impossible,0.7041,False,
5e57ba7cb843402a95f31e7f559d6a8c,396,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2576,0.0,False,,0.2576,False,
5f496ea5da694214950e2091a6cf00c9,1111,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1404,1.0,False,density_neutron_impossible,0.1404,False,
5fcc58da7f5844268fc6e014c94c9b65,1302,15,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3379,0.0,False,,0.3379,False,
6001c06ed5a640b79929ace7290a1175,678,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5162,0.0,False,,0.5162,False,
6041687b8ec940608547bcdcccbf005d,334,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.515,0.0,False,,0.515,False,
60c98f31baec4aad9e1222a464b317d1,742,11,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5216,0.0,False,,0.5216,False,
611d0b610d91482db907dfd8a97999c1,934,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4722,0.0,False,,0.4722,False,
6148f8bdf2094c6abd3a70397cb07231,321,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.19,0.0,False,,0.19,False,
61e37414cff24f0ba822aa2fcc3969b6,456,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.87,True,0.5899,1.0,False,fragile_resistivity_pay,0.5899,False,
61fd8e88a5c14df1b220c525fc7c492c,417,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.2854,1.0,False,fragile_resistivity_pay,0.2854,False,
62015f20333a43e591af13e66f9d02ce,797,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4504,0.0,False,,0.4504,False,
6253f321f65c41b1af1c3247f259bd4f,536,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2369,0.0,False,,0.2369,False,
62e32941223743bbab32b0994bfe3ddd,801,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2247,0.0,False,,0.2247,False,
6387711641ea47c2a643f5d0b187c8b4,1122,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.5152,0.0,False,,0.5152,False,
63a86acc883340639a64b1c40e76f9a2,339,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.41,0.0,False,,0.41,False,
63aa4108bb7f4854ae176f6c049aa4ac,897,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6433,0.0,False,,0.6433,False,
6402dc49685a4a4a91cd22d3f7a2b371,896,17,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.5893,0.0,False,,0.5893,False,
644bd403a9654940a3ffee327be532fb,1371,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3829,0.0,False,,0.3829,False,
646402015f8b4a788c74ae3a0c731d96,570,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2912,0.0,False,,0.2912,False,
649ed8edc00441f592c5c2cd925be7a2,609,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2824,0.0,False,,0.2824,False,
64e4f8ccf1c8453588866376dfc935b5,887,16,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5851,0.0,False,,0.5851,False,
657d1a739faa4004a66285db8c8e49ec,992,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.0746,0.0,False,,0.0746,False,
659d56e6ad2b4a16a3e0178843c1feb5,1743,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2823,0.0,False,,0.2823,False,
65fd04818b674ff3b9582c342a295ae3,1522,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3035,0.0,False,,0.3035,False,
664dc7b84b3340b38ea0848eaaa45121,915,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3836,0.0,False,,0.3836,False,
66994dcf53a44af5bf2d9900afde905a,1281,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4317,0.0,False,,0.4317,False,
66a8190e6d374fd882a13e54bf5aae98,950,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3158,0.0,False,,0.3158,False,
66d670bb1c52489b8e300060ca40bfc6,981,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.579,0.0,False,,0.579,False,
66ed2ca2f9e5451395d67f12ca00564c,634,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.541,1.0,False,dead_primary_curve,0.541,False,
6724b5d5cac440418e54a451c33ff1c3,711,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3207,0.0,False,,0.3207,False,
67727a7b84d8479da3ce84c19b9e0341,302,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.1755,0.0,False,,0.1755,False,
677c30fcaac54bfc840aedb0e209f3a1,885,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.5175,1.0,False,fragile_resistivity_pay,0.5175,False,
67f3a97e674d4c2a80c0b2b27e20fbe2,1234,13,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3598,0.0,False,,0.3598,False,
68e810375d1449fba91f9c65933a9709,549,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3843,0.0,False,,0.3843,False,
690c9f8cc0d7411e87cc78d3f46643f1,844,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2346,0.0,False,,0.2346,False,
694e0d0be3de4ec5bdd9f30732acc196,357,18,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6443,0.0,False,,0.6443,False,
69b5a2341d5f4b2095cdec434860e8ce,760,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4961,0.0,False,,0.4961,False,
69caf4245971407c9aa6f3ce57961629,929,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1636,0.0,False,,0.1636,False,
69f6c904ae8c4b83a4cec49f3f806bac,277,15,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3899,0.0,False,,0.3899,False,
6b248910e02a411c8f460ce76957f035,434,16,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6406,0.0,False,,0.6406,False,
6b2ba1842a224d9eb5718401525ae7f7,917,13,CAL|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4526,0.0,False,,0.4526,False,
6b6247d738db40859f689615c36e1517,728,12,CAL|DT|GR|NPHI|PE|RHOB|RT|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.044,0.0,False,,0.044,False,
6d8ddf0099f0436a8bc068ece3a68517,1354,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1536,0.0,False,,0.1536,False,
6d9eba32ed7d48efaf0f7d649c17ec8a,1110,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3874,0.0,False,,0.3874,False,
6de968567d204c36880503c0276e5935,726,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2851,0.0,False,,0.2851,False,
6e0d172eddcb40edae1cdafa223f5e02,284,12,CAL|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.081,0.0,False,,0.081,False,
6e96490441444631a1c8ec7c6c41a71f,873,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3288,0.0,False,,0.3288,False,
6eff62d89280468489074cfa7ebe76ff,908,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.4548,0.0,False,,0.4548,False,
6f27aa98a82c4bb58b1125c2d4da24e5,555,16,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2396,0.0,False,,0.2396,False,
6f2b992307834b9aa68ccc90a5abff0e,2361,18,BIT|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2838,0.0,False,,0.2838,False,
6fbdd8ffe8f444d7b7338764d20a5c98,564,18,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4379,0.0,False,,0.4379,False,
7025805b33374f0681afe8cbd53ccd41,733,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2115,0.0,False,,0.2115,False,
70507a3c6850452bb65eff7a893cbde5,1143,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5004,0.0,False,,0.5004,False,
70ba73f530784082a18b30f072acf765,592,19,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.3378,0.0,False,,0.3378,False,
70e179d08bd04b34ab197839ada14bc5,524,14,CAL|DT|GR|NPHI|PE|RHOB|RT|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4981,0.0,False,,0.4981,False,
711c6956c7684f66858370aa3f1f7920,495,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3798,0.0,False,,0.3798,False,
711f3ee479f949f8afa0affeecda884d,408,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4044,0.0,False,,0.4044,False,
714d794f9fba4e75b37d674b36806b5c,457,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3851,0.0,False,,0.3851,False,
7159d21d35a644d78ea96ac19f49b47c,471,19,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.189,0.0,False,,0.189,False,
71b9c71536c2440c82d6eca5a035bc73,1480,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.2547,0.0,False,,0.2547,False,
71c8e8b3c5764cad8dabd74399406254,287,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.122,1.0,False,dead_primary_curve,0.122,False,
72134cf142ce4570b6c9dd07093ddaa1,688,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6352,0.0,False,,0.6352,False,
7405be281326458086ae2b06b4138d45,598,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1656,0.0,False,,0.1656,False,
744e31a4d43a419ca3e777ebb4bbb3eb,388,9,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1572,0.0,False,,0.1572,False,
7469d6dc462a4929b9881fd429ca163e,504,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.3175,0.0,False,,0.3175,False,
7485491f4add4249b731b80c4321f849,486,12,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2675,0.0,False,,0.2675,False,
74afb3fc3c1e4d5ba9c68eeaf4256f22,1260,14,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4103,0.0,False,,0.4103,False,
74db524c584d40e4abfe9a9e4126f33b,445,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4831,0.0,False,,0.4831,False,
751ea7d213bf4e21b7d7757d65440cb0,271,10,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.3026,1.0,False,fragile_resistivity_pay,0.3026,False,
75365fe5896143f29a864c5b1011261f,313,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1118,0.0,False,,0.1118,False,
759c85b114444c8aa404264f50bb5e80,681,11,CAL|DT|GR|NPHI|PE|RHOB|RXO|SP,gr_linear,neutron_density,simandoux_rxo_fallback,2.65,True,0.2408,1.0,False,fragile_resistivity_pay,0.2408,False,
767ebdeae1304eb88948607046e7c3e4,305,16,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4852,0.0,False,,0.4852,False,
7793cf107fb24b25a6e0d412b742505a,819,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4347,0.0,False,,0.4347,False,
77a4d3c6db2b44d99d7a40a73901ead1,987,20,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP|TEMP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.31,0.0,False,,0.31,False,
7801cbc7f02d46b29a2481ab87c61a14,1272,18,BIT|CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SALINITY|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.1014,1.0,False,density_neutron_impossible,0.1014,False,
793ca42a450e411da150ae1a9f1b0d3c,874,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4085,0.0,False,,0.4085,False,
795d056ed75a4638afc7205f2d1ae0a2,343,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2536,0.0,False,,0.2536,False,
79653a8c36454549bc6ffae009d86773,1715,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.5015,0.0,False,,0.5015,False,
799a71d81ba640b2ab0c853186755792,438,11,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.4429,0.0,False,,0.4429,False,
79e991ba37f74e228cde0aac59ddcc90,129,10,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.65,False,0.6279,0.0,False,,0.6279,False,
7a7e4b78a0c84c2bb8aa18d9dc347735,469,13,CAL|DT|GR|NPHI|PE|RHOB|RT|RXO|SP,gr_linear,neutron_density,simandoux_rt,2.87,False,0.2026,0.0,False,,0.2026,False,
