file,date_format,comp,srvc,null_val,num_curves,num_params,has_other,start,stop,step,decimal_places,trailing_zeros,total_values,trailing_zeros_pct
040086c1b6fd4abfb585e3bfe78244b4.las,05/10/1997,Rock Energy,Downholeloggers,-999.2500,11,8,True,8047.50000,8208.00000,0.50000,"(5,)",385,3542,0.10869565217391304
3a5aa1fa232d4dd8b93bb7e9a65bf68a.las,19/08/2018,The Oil & Gas,WRF,-999.2500,13,8,True,8786.50000,8890.00000,0.50000,"(5,)",285,2704,0.10539940828402367
3870e29d2fc6438ea68b2aa5d015c47e.las,07-09-2005,Steven Power,Tool Diagnostics,-999.2500,13,8,True,7049.00000,7435.00000,0.50000,"(5,)",997,10049,0.09921385212458951
394e8092fc0447788cfd0049cd5df245.las,04/02/08,Specs and Mobility,LSP,-999.2500,18,8,True,5153.00000,5785.00000,0.50000,"(5,)",2679,22770,0.11765480895915678
45cc1d9ac3ab406c9bf175a88e1b8c8a.las,2011-11-28,Con Resources,BaH,-999.2500,12,8,True,4786.00000,5051.00000,0.50000,"(5,)",568,6372,0.08913998744507219
f194b71229914327819e57e4c33d517b.las,07/17/23,Oil Exploration,Tool Diagnostics,-999.2500,17,8,True,7427.00000,7982.00000,0.50000,"(5,)",1229,18887,0.0650712130036533
1ee28d636c2c4fbb9bd54e0ad4ea7844.las,20/08/2003,Sideways Energy,Special data,-999.2500,12,9,True,6842.50000,7468.50000,0.50000,"(5,)",1500,15036,0.09976057462090981
1ba870df769f4b72ac995f39f9ed1a04.las,07/24/1986,Summertime Power,BaH,-999.2500,12,8,True,4321.50000,4518.00000,0.50000,"(5,)",801,4728,0.16941624365482233
ff31bd86858e49bda5b22b96e177eda6.las,27-Aug-1995,,LSP,-999.2500,15,8,True,2070.50000,2385.00000,0.50000,"(5,)",784,9450,0.08296296296296296
de8ae31686cb48298598f23477513356.las,09/20/2004,The Oil & Gas,Special data,-999.2500,21,8,True,8807.50000,9336.50000,0.50000,"(5,)",1181,22239,0.053104905796123925
e405b9ff70884e4daf8ac642ef9f128a.las,12-14-1995,Summertime Power,Special data,-999.2500,15,8,True,5708.00000,6050.50000,0.50000,"(5,)",788,10290,0.07657920310981535
7b40dad206a945ae939590ab2ecbdb12.las,04-18-1996,Murph Oil,SQR,-999.2500,12,8,True,8589.50000,9359.00000,0.50000,"(5,)",1858,18480,0.10054112554112554
ea69e242e5df4cf3aac89a162390996a.las,19860610,Kangaroo Ltd,Special data,-999.2500,22,9,True,3214.00000,3542.00000,0.50000,"(5,)",856,14454,0.059222360592223605
d7a351d4fb6845e5bbd2442560c22e77.las,20170310,,Examine,-999.2500,11,9,True,4349.00000,4427.00000,0.50000,"(5,)",303,1727,0.17544875506658947
8e2d55fd74694adf959871faa86fcc00.las,1996-07-03,Bivalve E&P,Specialized Drilling,-999.2500,13,9,True,5859.00000,6502.50000,0.50000,"(5,)",1504,16744,0.08982322025800286
60c98f31baec4aad9e1222a464b317d1.las,10/14/1985,The Oil & Gas,BaH,-999.2500,12,10,True,5314.00000,5684.50000,0.50000,"(5,)",1566,8904,0.17587601078167117
3b1a1ea3dbb4479ab07954aea3d3955d.las,10/05/2023,Lake Energy,HBX,-999.2500,17,9,True,7788.00000,8073.50000,0.50000,"(5,)",621,9724,0.06386260798025505
0520c101e4e04507808cdba98cb10377.las,12/21/88,Rock Energy,Downholeloggers,-999.2500,11,8,True,6043.50000,6301.50000,0.50000,"(5,)",613,5687,0.10778969579743274
4343c76850f9400f927bbec05d5d23ff.las,04-Oct-2018,Offshore ASA,Specialized Drilling,-999.2500,10,8,True,9108.00000,9560.00000,0.50000,"(5,)",925,9050,0.10220994475138122
70ba73f530784082a18b30f072acf765.las,19901015,The Oil & Gas,Special data,-999.2500,20,8,True,4613.50000,4909.00000,0.50000,"(5,)",1259,11840,0.10633445945945946
1005b570d68642d9aaaeadfc3957525e.las,03-21-2018,Exploration Inc.,Examine,-999.2500,14,9,True,4059.00000,4307.00000,0.50000,"(5,)",500,6958,0.07185972980741592
99d401e61226485d87b7823f7a8bc480.las,11/19/15,,HBX,-999.2500,22,9,True,4447.00000,4673.50000,0.50000,"(5,)",508,9988,0.050861033239887866
1735a543de6649f29859f081fdd9b8d1.las,19851020,Deepwell Energy Corp,SQR,-999.2500,15,8,True,9104.00000,9278.00000,0.50000,"(5,)",361,5235,0.06895893027698186
d9a8c1c5b26e44598164582d63be77ae.las,01/28/15,Lama Corp,Super Cool Company,-999.2500,13,9,True,5630.50000,5902.00000,2.00000,"(5,)",1044,6370,0.16389324960753532
ec80e3ad44d845fbb3f57456d9cad21a.las,08/08/85,,Specialized Drilling,-999.2500,17,8,True,2234.50000,2397.00000,0.50000,"(5,)",396,5542,0.07145434861060988
38bcfa37850144e98d55aa2b820b090d.las,10-13-1987,Lama Corp,Tool Diagnostics,-999.2500,14,8,True,6276.00000,6966.00000,0.50000,"(5,)",3006,19334,0.1554773973311265
946558f722d24a6f879fb967cef5054f.las,"Dec 28, 2006",Ocean Petroleum,Special data,-999.2500,12,9,True,9117.50000,9333.00000,0.50000,"(5,)",455,5184,0.08777006172839506
489eb2fdeba146a7b0ab9cc935316b0c.las,07-20-2020,Bivalve E&P,Special data,-999.2500,11,8,True,4475.50000,4589.50000,0.50000,"(5,)",396,2519,0.1572052401746725
ed18e461bc38424fb4c24cdc7c42e61a.las,"Sep 24, 1988",Ocean Petroleum,BaH,-999.2500,16,8,True,2241.50000,2722.00000,0.50000,"(5,)",1696,13088,0.1295843520782396
498f4a160f7f4b55b0612dc0aab4d869.las,08/12/2011,Boa Energy,WRF,-999.2500,12,8,True,5138.50000,5379.50000,0.50000,"(5,)",507,5796,0.08747412008281573
818bf7b67ef541cfa3e625cbe4cdffb0.las,09-02-2000,Boa Energy,Super Cool Company,-999.2500,12,8,True,6662.50000,7160.00000,0.50000,"(5,)",2065,11952,0.1727744310575636
6253f321f65c41b1af1c3247f259bd4f.las,1991-01-18,Chad Power,WRF,-999.2500,19,9,True,7532.50000,7871.00000,0.50000,"(5,)",1478,10184,0.14512961508248232
539f2c800b114ba2b2fdf211c2eade04.las,"Dec 24, 2023",Deepwell Energy Corp,TLA,-999.2500,13,9,True,4086.00000,4199.50000,0.50000,"(5,)",242,2964,0.0816464237516869
d5eea28cfe974dba84658931a3f32348.las,03-25-2021,Con Resources,WRF,-999.2500,11,9,True,6468.00000,6993.00000,0.50000,"(5,)",1929,11561,0.1668540783669233
8e68dae41fac463aaa794c8ae83b37c2.las,02/24/18,Ocean Petroleum,Special data,-999.2500,11,8,True,6544.00000,6875.00000,0.50000,"(5,)",767,7293,0.1051693404634581
2d9b42ff2f6742139830db95c7915ec1.las,01/27/1996,Lots of Arrows,DHL,-999.2500,15,9,True,5101.00000,5267.50000,0.50000,"(5,)",371,5010,0.07405189620758483
28a1ff20e15c4c78b604b62fdf2e2cf9.las,08/18/89,Offshore ASA,DHL,-999.2500,13,8,True,5958.00000,6098.50000,0.50000,"(5,)",340,3666,0.0927441352973268
96cfb7375392410c91bc8677eaaa3bfc.las,09/03/1992,Deepwell Energy Corp,TLA,-999.2500,21,8,True,7127.50000,7569.50000,0.50000,"(5,)",941,18585,0.05063223029324724
4c8ee9cddce340dabfb3da822074d83b.las,28-Feb-2019,Kangaroo Ltd,Specialized Drilling,-999.2500,12,8,True,7002.50000,7305.00000,0.50000,"(5,)",680,7272,0.09350935093509351
2b8785d563694c829872490c4e4393fa.las,01-18-2017,Boa Energy,Specialized Drilling,-999.2500,13,9,True,6061.50000,6573.50000,0.50000,"(5,)",1187,13325,0.08908067542213884
d51dce42be4c424280cb1185500926cd.las,23-Oct-2012,Offshore ASA,Tool Diagnostics,-999.2500,16,9,True,3914.00000,4190.50000,0.50000,"(5,)",679,8864,0.0766019855595668
64e4f8ccf1c8453588866376dfc935b5.las,04-06-2005,Demont Energy,Downholeloggers,-999.2500,17,8,True,3509.00000,3952.00000,0.50000,"(5,)",1071,15079,0.07102593010146561
480f3497bd17407dbdc756d8debe967a.las,08-01-2004,Lake Energy,Downholeloggers,-999.2500,13,8,True,5563.00000,5830.50000,0.50000,"(5,)",757,5837,0.12968990919993148
c28d56baa82447d7b0c7a6e78c511867.las,11/02/1993,Specs and Mobility,WRF,-999.2500,14,8,True,6416.00000,6528.50000,0.50000,"(5,)",376,3164,0.11883691529709228
69caf4245971407c9aa6f3ce57961629.las,09/10/1999,Rock Energy,Super Cool Company,-999.2500,13,8,True,7024.50000,7520.50000,0.50000,"(5,)",1393,12077,0.11534321437443074
8a72ee592ca74c9b8ee59e06e954f8f0.las,08/01/1986,,Examine,-999.2500,11,9,True,4486.00000,4851.50000,0.50000,"(5,)",864,8052,0.10730253353204174
be7aa9944e8e4c3c9eaf2f0121a963a6.las,"May 01, 2000",Con Resources,SQR,-999.2500,17,10,True,2767.50000,2908.00000,0.50000,"(5,)",598,4794,0.12473925740508969
f435c6e9674a4570b7e5d8c1fa78722e.las,11/04/12,Summertime Power,SQR,-999.2500,12,8,True,6460.00000,6993.00000,0.50000,"(5,)",1164,12804,0.09090909090909091
d80f359ef2f94b1cab958713f14b2e3e.las,12/26/1990,,Downholeloggers,-999.2500,12,8,True,7886.00000,8728.00000,0.50000,"(5,)",1950,20220,0.09643916913946587
2796249facfc404a80e3e48e4d4368f0.las,09/06/90,Sideways Energy,BaH,-999.2500,10,8,True,4039.50000,4164.50000,0.50000,"(5,)",297,2510,0.11832669322709163
87fecbec98c04858a264566508d8288e.las,04/23/89,Demont Energy,Specialized Drilling,-999.2500,12,9,True,8756.00000,8910.00000,0.50000,"(5,)",332,3708,0.0895361380798274
30ec6626e5f64547b0bbfca81f2a7272.las,2003-01-03,CompletePowers,Examine,-999.2500,11,8,True,7687.00000,8220.50000,0.50000,"(5,)",1267,11748,0.1078481443649983
128faf2259f24d10ba51a44204f4510d.las,11-21-2005,The Oil & Gas,BaH,-999.2500,12,9,True,8240.00000,8597.00000,0.50000,"(5,)",1303,7992,0.16303803803803804
d15dd0da7eb8430aa186a0a41fa36a5c.las,05/02/2021,Basin Resources LLC,TLA,-999.2500,17,8,True,4558.50000,5112.00000,0.50000,"(5,)",2117,18836,0.11239116585262264
6b248910e02a411c8f460ce76957f035.las,05-Dec-2011,Sideways Energy,Super Cool Company,-999.2500,17,8,True,8319.00000,8535.50000,0.50000,"(5,)",485,7378,0.06573597180807807
9bdb942bb29a49bc892003d60b26b340.las,19920115,Bivalve E&P,Special data,-999.2500,14,8,True,7021.50000,7658.50000,0.50000,"(5,)",1433,17850,0.08028011204481793
12ca01ef590f4e0eb98e10547d6ccdff.las,"Dec 08, 1986",Boa Energy,Super Cool Company,-999.2500,12,9,True,4331.00000,4577.00000,0.50000,"(5,)",1084,5916,0.1832319134550372
c96dd6f7cffc4e4bbda618df013ee2c1.las,03/17/19,Boa Energy,TLA,-999.2500,15,9,True,5203.00000,6243.50000,0.50000,"(5,)",2760,31230,0.08837656099903939
0eb41ddf3553443b90687f4076513d78.las,08/27/2008,CompletePowers,Downholeloggers,-999.2500,21,8,True,6408.00000,6870.00000,0.50000,"(5,)",1881,19425,0.09683397683397683
0a02bac0ecde4e93bfe72f9878eb836d.las,11-04-1995,,WRF,-999.2500,10,8,True,7515.50000,7804.00000,0.50000,"(5,)",633,5780,0.10951557093425605
b42f4bc91f0d49ceaf464500f509d38b.las,08/05/08,Chad Power,TLA,-999.2500,11,8,True,5151.00000,5674.50000,0.50000,"(5,)",2543,10560,0.24081439393939394
8d00d28949324c9a86e20db0f55006f3.las,07-16-2012,Sideways Energy,BaH,-999.2500,13,8,True,2807.00000,2935.50000,0.50000,"(5,)",327,3354,0.09749552772808587
0f43ce0462ea471f8500596e5ce3a1c8.las,1985-01-17,The Oil & Gas,Downholeloggers,-999.2500,16,8,True,4116.50000,4320.00000,0.50000,"(5,)",489,6528,0.07490808823529412
dd7149c9b3e7413c9f4fd737c8b59647.las,20110409,Basin Resources LLC,Super Cool Company,-999.2500,11,8,True,9145.50000,9624.50000,0.50000,"(5,)",1073,10549,0.10171580244572945
fb9738649e7d4b72a91c9e4db8439b59.las,02/08/2003,Demont Energy,Special data,-999.2500,11,8,True,7996.00000,8500.00000,0.50000,"(5,)",1842,10285,0.1790957705396208
bb640c3dfc0f4376999ee9d20bff6e36.las,07/23/99,The Oil & Gas,Downholeloggers,-999.2500,15,8,True,7212.00000,7572.50000,0.50000,"(5,)",874,10830,0.08070175438596491
e0d161f28e4f43cc941fe7e582f462d3.las,"Oct 18, 2001",Offshore ASA,Tool Diagnostics,-999.2500,21,8,True,3862.00000,4329.00000,0.50000,"(5,)",2373,19635,0.12085561497326203
8eda5182c4e549778297f6d35aa7845f.las,22-Jan-2023,Basin Resources LLC,Johns Wireline,-999.2500,19,8,True,3793.50000,4210.50000,0.50000,"(5,)",1900,13775,0.13793103448275862
ca81cc46eee04cefbe8d10f3356f8e59.las,20231205,,WRF,-999.2500,15,9,True,7619.00000,8581.00000,0.50000,"(5,)",2149,28875,0.07442424242424242
90766d71506a4d05943bc9088e1778c4.las,22/08/2016,Ocean Petroleum,Downholeloggers,-999.2500,11,8,True,5833.50000,5954.50000,0.50000,"(5,)",393,2673,0.14702581369248036
3f0dd41f831b4046b6f8738ea0c56e48.las,06/03/1986,The Oil & Gas,Examine,-999.2500,12,8,True,5728.00000,6153.50000,0.50000,"(5,)",1805,10224,0.1765453834115806
aec5e600db654893b5d480ff583e2c52.las,03/14/2011,CompletePowers,Super Cool Company,-999.2500,14,8,True,4735.50000,4881.50000,0.50000,"(5,)",354,2548,0.1389324960753532
d4513e8e3a58465eb356902f90001af8.las,1987-12-23,Deepwell Energy Corp,LSP,-999.2500,14,9,True,7078.50000,7554.00000,0.50000,"(5,)",994,13328,0.07457983193277311
c7a9efc1d26d42a1afd9895c2ab855a2.las,24-Jun-2002,Specs and Mobility,Examine,-999.2500,19,8,True,4702.00000,4932.50000,0.50000,"(5,)",1215,7866,0.15446224256292906
bad978d780e84eb8af1419c468e84d70.las,07/10/98,Lots of Arrows,WRF,-999.2500,17,10,True,8862.00000,9380.50000,0.50000,"(5,)",1113,17646,0.06307378442706563
5bc090d0b99144f388696d96f3ce4f90.las,1997-08-10,,Johns Wireline,-999.2500,11,8,True,4142.00000,4495.00000,0.50000,"(5,)",823,7777,0.10582486820110583
cc32ecc2d11d4bdf8318973b884cff14.las,02/14/99,Lama Corp,Special data,-999.2500,12,10,True,8464.50000,9261.50000,0.50000,"(5,)",1729,19140,0.09033437826541275
070ea204900243aa8b4650681aeeac64.las,1987-06-25,Exploration Inc.,HBX,-999.2500,12,8,True,6155.50000,6599.50000,0.50000,"(5,)",1845,10668,0.17294713160854894
5bbe373bfd6c45419636f78b11132a4d.las,08/09/2015,,WRF,-999.2500,12,8,True,6687.50000,7326.00000,0.50000,"(5,)",1454,14364,0.10122528543581175
291ca8b6d90f41029862f8723c53e75d.las,08/22/86,Ocean Petroleum,DHL,-999.2500,11,8,True,7408.00000,8008.00000,0.50000,"(5,)",1352,13211,0.10233895995761108
eec4c158698441b584af4b0cea5ad5dd.las,1994-04-23,,Downholeloggers,-999.2500,11,8,True,5610.00000,5949.00000,0.50000,"(5,)",1324,7469,0.17726603293613602
f75cf13b946a45acaad94dcfab8b5391.las,08/07/2019,Boa Energy,WRF,-999.2500,20,8,True,5386.50000,5622.00000,0.50000,"(5,)",936,9440,0.09915254237288136
13b4a532e3ea447fa56251d46244d9fd.las,03-12-2002,Ocean Petroleum,DHL,-999.2500,12,8,True,4758.50000,4936.50000,0.50000,"(5,)",736,4284,0.17180205415499533
98a954e064214add831ba4749a3c7296.las,14-Nov-2011,Demont Energy,LSP,-999.2500,12,9,True,7653.50000,8008.50000,0.50000,"(5,)",802,8532,0.09399906235349273
dbc3928d388640f1bb0be566935ca726.las,02-18-1992,Demont Energy,Examine,-999.2500,14,8,True,8828.00000,9394.50000,0.50000,"(5,)",2432,15876,0.15318720080624842
dfa0b9d8f41d48e7b031550f802867cd.las,11/24/11,Kangaroo Ltd,HBX,-999.2500,11,8,True,4360.00000,4586.00000,0.50000,"(5,)",444,3487,0.1273300831660453
94afdb4ea7d143b68059b30d3bfaab1a.las,20150315,Deepwell Energy Corp,DHL,-999.2500,14,8,True,7010.50000,7276.50000,0.50000,"(5,)",744,6286,0.11835825644288896
57ae68e48f8c4a05985f35a415f1cb84.las,"Aug 21, 1991",,Specialized Drilling,-999.2500,16,8,True,8006.50000,8611.50000,0.50000,"(5,)",1365,19376,0.07044797687861272
ff55dc44e45840318863347ef0add1d4.las,12/10/1986,Steven Power,SQR,-999.2500,12,9,True,7498.00000,8113.50000,0.50000,"(5,)",1479,14784,0.10004058441558442
2cde6c0bff7844ff99ce40df4be36d7a.las,19880123,Rock Energy,WRF,-999.2500,11,9,True,7124.00000,7647.00000,0.50000,"(5,)",1136,11517,0.09863679777719893
dba51c8b787542debeb171ae8f402031.las,04/28/2003,Murph Oil,TLA,-999.2500,14,9,True,6108.00000,6381.00000,0.50000,"(5,)",688,7658,0.08984068947505876
a4b9b6c969ed4f808c217a1e1b8f5f6f.las,11-26-1994,Oil Exploration,Tool Diagnostics,-999.2500,15,8,True,8164.00000,8459.00000,0.50000,"(5,)",684,8865,0.07715736040609138
f1ffe3ba914c4f929649c97a7295db03.las,15-Oct-2012,,Examine,-999.2500,12,9,True,7360.00000,7505.50000,0.50000,"(5,)",313,3504,0.08932648401826485
67f3a97e674d4c2a80c0b2b27e20fbe2.las,17-Nov-1988,Steven Power,Downholeloggers,-999.2500,14,8,True,5480.00000,6096.50000,0.50000,"(5,)",2377,17276,0.13758971984255614
3c099b8df0eb45d88f5acfc2592f7f6b.las,20000115,The Oil & Gas,DHL,-999.2500,17,9,True,6125.00000,6605.00000,0.50000,"(5,)",1158,16337,0.07088204688743344
36a2cf6d2d61405e836e9c94d427ac36.las,"Sep 21, 2007",Bivalve E&P,Special data,-999.2500,11,8,True,4227.00000,4426.00000,0.50000,"(5,)",429,4389,0.09774436090225563
6eff62d89280468489074cfa7ebe76ff.las,"Nov 01, 2002",Specs and Mobility,DHL,-999.2500,11,10,True,5114.00000,5567.50000,0.50000,"(5,)",1853,9988,0.1855226271525831
2a25bf93b31c47f282c9c2fe9949a115.las,20010807,Steven Power,Johns Wireline,-999.2500,13,8,True,6732.00000,7008.00000,0.50000,"(5,)",1129,7189,0.15704548615941022
a3cf6645ae064d76a242f86d9972d175.las,06/02/2007,Murph Oil,SQR,-999.2500,17,8,True,8762.00000,9153.00000,0.50000,"(5,)",1045,11186,0.09342034686214912
4d40338bdba64869b81e7902c063b8fc.las,08/17/2016,Basin Resources LLC,Johns Wireline,-999.2500,17,9,True,4157.50000,4451.00000,0.50000,"(5,)",1569,9996,0.15696278511404563
324bd097e52d4c298607560e6d6ca63a.las,12/22/2001,Exploration Inc.,Johns Wireline,-999.2500,10,8,True,2149.00000,2787.50000,0.50000,"(5,)",1321,12780,0.10336463223787168
2bd5da58ed7040feb8c95112142dd7cd.las,03/26/1994,CompletePowers,Specialized Drilling,-999.2500,13,8,True,2062.50000,2360.50000,0.50000,"(5,)",680,7761,0.08761757505476099
77a4d3c6db2b44d99d7a40a73901ead1.las,19871126,Bivalve E&P,Special data,-999.2500,21,8,True,2890.00000,3383.00000,0.50000,"(5,)",1120,20727,0.05403579871664978
ede3f6be1a204b7faf4ca0c0e084fbcf.las,07/17/2021,Rock Energy,HBX,-999.2500,13,8,True,8444.00000,8659.50000,0.50000,"(5,)",544,3042,0.17882971729125574
7eacc63c466c42238199c258289f7023.las,12/13/21,Sideways Energy,Examine,-999.2500,12,8,True,5874.00000,6607.50000,0.50000,"(5,)",1607,17616,0.09122388737511353
fc59fa62ac5846529e3d168a7ec74d5a.las,19860111,Boa Energy,WRF,-999.2500,11,9,True,4269.50000,4588.50000,0.50000,"(5,)",686,7029,0.0975956750604638
c7632c561b644b5ca2f3855c6cdf7cde.las,22/04/1987,Oil Exploration,Johns Wireline,-999.2500,13,8,True,7682.00000,8264.00000,0.50000,"(5,)",1987,13819,0.14378753889572327
1787fb253f9c486b851e5f5540fd45ef.las,05/02/1996,Offshore ASA,LSP,-999.2500,13,8,True,9084.50000,9613.00000,0.50000,"(5,)",2159,13754,0.15697251708593862
79653a8c36454549bc6ffae009d86773.las,02/15/1987,Bivalve E&P,Johns Wireline,-999.2500,11,8,True,7695.50000,8552.50000,0.50000,"(5,)",1806,18865,0.09573283858998145
f53dd8dfd99c44cbb1eaf243559453cc.las,"Jun 01, 2004",Exploration Inc.,Examine,-999.2500,12,8,True,4571.00000,5154.50000,0.50000,"(5,)",1391,14016,0.09924372146118722
6148f8bdf2094c6abd3a70397cb07231.las,01/04/1995,Rock Energy,WRF,-999.2500,13,8,True,6497.00000,6684.50000,0.50000,"(5,)",707,4173,0.1694224778336928
664dc7b84b3340b38ea0848eaaa45121.las,2006-01-27,Lama Corp,Tool Diagnostics,-999.2500,10,8,True,3847.00000,4304.00000,0.50000,"(5,)",1013,9150,0.1107103825136612
3f617c3ff81940e18d36b4e544ffe7b9.las,"Feb 13, 2017",Murph Oil,Specialized Drilling,-999.2500,13,9,True,6297.50000,6561.00000,0.50000,"(5,)",1092,6864,0.1590909090909091
f1383d6126d846108174d465629f3bae.las,17/08/2016,Offshore ASA,DHL,-999.2500,12,9,True,2117.00000,2651.50000,0.50000,"(5,)",1952,11952,0.16331994645247658
d3859c9ac5a547708bb04ba029387c62.las,12-19-2013,Demont Energy,Examine,-999.2500,12,8,True,2454.50000,2724.00000,0.50000,"(5,)",683,6480,0.10540123456790124
4a22cdb58e7a48658c202066eac50392.las,10-24-2012,Lake Energy,BaH,-999.2500,17,8,True,5302.00000,5490.50000,0.50000,"(5,)",761,6426,0.11842514783691255
c8be3ea1476c4f069a34ec1a0daaa9db.las,06/03/2003,,BaH,-999.2500,12,8,True,3993.00000,4361.50000,0.50000,"(5,)",868,8856,0.0980126467931346
04a27469892a4fabb084f2f2b5bbca09.las,10/01/19,Oil Exploration,TLA,-999.2500,13,8,True,7488.00000,7994.50000,0.50000,"(5,)",1164,13182,0.08830223031406463
20d8a6f7e09243d0bba618028fdf62cf.las,2001-05-27,Specs and Mobility,WRF,-999.2500,20,9,True,7806.00000,8576.50000,0.50000,"(5,)",3216,30840,0.10428015564202335
11a3f34cc694444982a8ee48602a63ce.las,19971010,The Oil & Gas,Specialized Drilling,-999.2500,17,8,True,3874.00000,4152.50000,0.50000,"(5,)",731,9486,0.07706093189964158
0effee457908482f8512b9dfbae7cb85.las,"Sep 09, 2002",Boa Energy,Johns Wireline,-999.2500,11,8,True,7597.00000,8213.50000,0.50000,"(5,)",1476,13574,0.10873729188153823
f5fca5903ea340e0a0391eec1a973cb0.las,10/05/2006,Bivalve E&P,Johns Wireline,-999.2500,14,8,True,7359.00000,7786.00000,0.50000,"(5,)",1005,11970,0.08395989974937343
b3dfc0f711ed41f0a4d4bdba0810952a.las,19861011,Rock Energy,BaH,-999.2500,13,8,True,6478.00000,6841.50000,0.50000,"(5,)",1527,8684,0.17584062643942883
376b6e0c18744bfea8ad87933aae16e2.las,03/06/2023,Lama Corp,Specialized Drilling,-999.2500,13,8,True,8130.00000,8811.50000,0.50000,"(5,)",1559,17732,0.08792014437175727
2ccc524fba7140079c0b05c9509bdd3b.las,09-02-2004,Sideways Energy,Johns Wireline,-999.2500,12,9,True,4106.50000,4240.50000,0.50000,"(5,)",434,3228,0.13444857496902107
01155052c34b43b096bfef59b323d70d.las,08/24/2013,Exploration Inc.,Tool Diagnostics,-999.2500,10,8,True,4385.00000,4583.00000,0.50000,"(5,)",825,3970,0.20780856423173805
7bb144bc545b49b489f1901ff410f9a2.las,06/01/2007,Oil Exploration,Examine,-999.2500,17,9,True,2388.50000,2637.00000,0.50000,"(5,)",1071,8466,0.12650602409638553
ab6eb6b2dd9a4fc792d5839ae0445036.las,19951217,Steven Power,DHL,-999.2500,13,9,True,5807.00000,6071.00000,0.50000,"(5,)",663,6877,0.09640831758034027
9cb99c1d34d443ac97e92d706b4e05ca.las,19891121,CompletePowers,Examine,-999.2500,11,8,True,3270.00000,3463.00000,0.50000,"(5,)",453,4257,0.10641296687808316
ea30b3862f4c496cb5599a0d1567950e.las,20230824,Bivalve E&P,BaH,-999.2500,14,8,True,5484.00000,5808.50000,0.50000,"(5,)",1381,7770,0.17773487773487773
09fffc16465f4819bf157ee7b07bc42d.las,09/19/88,Offshore ASA,Special data,-999.2500,13,9,True,4622.50000,5219.50000,0.50000,"(5,)",2530,15535,0.1628580624396524
cd85572c443e4383898c428f53f20b41.las,04/10/1996,,Special data,-999.2500,18,8,True,6071.00000,6318.50000,0.50000,"(5,)",768,8928,0.08602150537634409
ef8d11b9e5da47ba8e6ca27646c6e0d9.las,"Feb 01, 1993",Deepwell Energy Corp,BaH,-999.2500,17,8,True,5435.50000,5579.50000,0.50000,"(5,)",296,4913,0.060248320781599835
70507a3c6850452bb65eff7a893cbde5.las,22-Dec-1988,Summertime Power,TLA,-999.2500,12,8,True,7099.50000,7670.50000,0.50000,"(5,)",1292,13716,0.0941965587634879
c5ebde0006154ccdaea6ddf5b2bbfc8c.las,19850513,Boa Energy,TLA,-999.2500,12,9,True,5392.00000,5698.50000,0.50000,"(5,)",959,6492,0.14772027110289587
f127184d853745e1a2985ac721f39bf7.las,"Jun 27, 2023",Rock Energy,Tool Diagnostics,-999.2500,14,9,True,5941.50000,6477.00000,0.50000,"(5,)",2154,15008,0.1435234541577825
2da2db0656e14cecb9a6d1013879da47.las,10/19/1990,Lama Corp,Downholeloggers,-999.2500,20,8,True,3287.50000,4036.50000,0.50000,"(5,)",1776,29980,0.05923949299533022
e17e396b443b487bbaf9f2f52d5041e2.las,04/01/2001,Specs and Mobility,Downholeloggers,-999.2500,10,8,True,5606.00000,5838.50000,0.50000,"(5,)",586,4660,0.1257510729613734
c6b504ee43354b2e92a3756ea1164de0.las,10-Feb-2002,Offshore ASA,DHL,-999.2500,18,8,True,4480.00000,4603.50000,0.50000,"(5,)",309,4464,0.06922043010752688
54c1f8ba0cd2454ba58ed1093c7a8429.las,10/20/03,Summertime Power,Super Cool Company,-999.2500,12,8,True,5680.50000,6197.50000,0.50000,"(5,)",1153,12420,0.0928341384863124
dc8efa1e66d942cbb766fe31a202928f.las,04/22/2010,Oil Exploration,Specialized Drilling,-999.2500,17,8,True,4752.50000,5102.00000,0.50000,"(5,)",852,11900,0.07159663865546219
c978e883ef8f4c93b86f3f227ab7b926.las,20230303,,LSP,-999.2500,20,9,True,2471.50000,2597.00000,0.50000,"(5,)",300,5040,0.05952380952380952
66ed2ca2f9e5451395d67f12ca00564c.las,08-Dec-2006,Boa Energy,SQR,-999.2500,14,9,True,8543.00000,8859.50000,0.50000,"(5,)",687,8876,0.0773997296079315
34126618c487423ebec6dac4d543a3e2.las,12-25-1992,Murph Oil,WRF,-999.2500,11,8,True,8653.50000,8979.00000,0.50000,"(5,)",699,7172,0.09746235359732293
f9dd3f539b77447a969bd97bfcbebbf9.las,19901210,Sideways Energy,TLA,-999.2500,12,8,True,8471.00000,8803.00000,0.50000,"(5,)",772,7980,0.09674185463659148
4f368356fa72492abb5119e83f97372b.las,"Jun 07, 2014",Deepwell Energy Corp,HBX,-999.2500,11,8,True,4997.50000,5322.50000,0.50000,"(5,)",1414,7161,0.19745845552297164
2cf6e99afe504e0a8aba7fae8dfaa7dc.las,19890214,Steven Power,BaH,-999.2500,11,8,True,4174.50000,4379.50000,0.50000,"(5,)",442,4521,0.09776598097765982
beb6340dba134430a1447fa2672a7291.las,09/04/10,Lake Energy,TLA,-999.2500,20,9,True,5591.00000,5877.00000,0.50000,"(5,)",1134,11460,0.09895287958115183
